ID,TITRE,TYPE,SSTYPE,CATEGORIE,STYLE,EVENEMENT,THEME1,THEME2,THEME3,RAISONSOCIALE,ADRESSE1,ADRESSE2,ADRESSE3,CODEPOSTAL,COMMUNE,PAYS,TEL1,TEL2,FAX,EMAIL1,EMAIL2,WEB1,WEB2,GPSX,GPSY,SIRET,APE,RCS,DESCRIPTIF_TITRE_FRANCAIS,DESCRIPTIF_SSTITRE_FRANCAIS,DESCRIPTIF_CHAPEAU_FRANCAIS,DESCRIPTIF_ARTICLE_FRANCAIS,DESCRIPTIF_TITRE_ANGLAIS,DESCRIPTIF_SSTITRE_ANGLAIS,DESCRIPTIF_CHAPEAU_ANGLAIS,DESCRIPTIF_ARTICLE_ANGLAIS,DESCRIPTIF_TITRE_ALLEMAND,DESCRIPTIF_SSTITRE_ALLEMAND,DESCRIPTIF_CHAPEAU_ALLEMAND,DESCRIPTIF_ARTICLE_ALLEMAND,DESCRIPTIF_TITRE_ESPAGNOL,DESCRIPTIF_SSTITRE_ESPAGNOL,DESCRIPTIF_CHAPEAU_ESPAGNOL,DESCRIPTIF_ARTICLE_ESPAGNOL,DESCRIPTIF_TITRE_ITALIEN,DESCRIPTIF_SSTITRE_ITALIEN,DESCRIPTIF_CHAPEAU_ITALIEN,DESCRIPTIF_ARTICLE_ITALIEN,PHOTO1,PHOTO2,PHOTO3,CLASSEMENT,LABEL1,LABEL2,LABEL3,ANIMAUX,HANDICAPE,TOURISME_HANDICAP1,TOURISME_HANDICAP2,TOURISME_HANDICAP3,TOURISME_HANDICAP4,DATEDU1,DATEAU1,DATEDU2,DATEAU2,DATEDU3,DATEAU3,DATEDU4,DATEAU4,DATEDU5,DATEAU5,CONTACT1TYPE,CONTACT1CIVI,CONTACT1NOM,CONTACT1PRENOM,CONTACT1FONCTION,CONTACT1EMAIL,CONTACT1TEL,CONTACT1FAX,CONTACT2TYPE,CONTACT2CIVI,CONTACT2NOM,CONTACT2PRENOM,CONTACT2FONCTION,CONTACT2EMAIL,CONTACT2TEL,CONTACT2FAX,CHAINE1,CHAINE2,CHAINE3,CHAINE4,LANGUE1,LANGUE2,LANGUE3,LANGUE4,LANGUE5,MODE_PAIEMENT1,MODE_PAIEMENT2,MODE_PAIEMENT3,MODE_PAIEMENT4,MODE_PAIEMENT5,MODE_PAIEMENT6,MODE_PAIEMENT7,MODE_PAIEMENT8,MODE_PAIEMENT9,MODE_PAIEMENT10,EQUIPEMENT1,EQUIPEMENT2,EQUIPEMENT3,EQUIPEMENT4,EQUIPEMENT5,EQUIPEMENT6,EQUIPEMENT7,EQUIPEMENT8,EQUIPEMENT9,EQUIPEMENT10,EQUIPEMENT11,EQUIPEMENT12,EQUIPEMENT13,EQUIPEMENT14,EQUIPEMENT15,EQUIPEMENT16,EQUIPEMENT17,EQUIPEMENT18,EQUIPEMENT19,EQUIPEMENT20,SERVICE1,SERVICE2,SERVICE3,SERVICE4,SERVICE5,SERVICE6,SERVICE7,SERVICE8,SERVICE9,SERVICE10,SERVICE11,SERVICE12,SERVICE13,SERVICE14,SERVICE15,SERVICE16,SERVICE17,SERVICE18,SERVICE19,SERVICE20,ACTIVITE1,ACTIVITE2,ACTIVITE3,ACTIVITE4,ACTIVITE5,CONFORT1,CONFORT2,CONFORT3,CONFORT4,CONFORT5,GROUPES_ACCEPTES,GROUPE_MAX,GROUPE_MIN,NBRE_SALLE_REUNION,NBRE_PERSONNES_SALLE,SUPERFICIE_SALLE,TARIF1_LIBELLE,TARIF1_MIN,TARIF1_MAX,TARIF2_LIBELLE,TARIF2_MIN,TARIF2_MAX,TARIF3_LIBELLE,TARIF3_MIN,TARIF3_MAX,TARIF4_LIBELLE,TARIF4_MIN,TARIF4_MAX,TARIF5_LIBELLE,TARIF5_MIN,TARIF5_MAX,TARIF6_LIBELLE,TARIF6_MIN,TARIF6_MAX,TARIF7_LIBELLE,TARIF7_MIN,TARIF7_MAX,TARIF8_LIBELLE,TARIF8_MIN,TARIF8_MAX,TARIF9_LIBELLE,TARIF9_MIN,TARIF9_MAX,TARIF10_LIBELLE,TARIF10_MIN,TARIF10_MAX,TARIF11_LIBELLE,TARIF11_MIN,TARIF11_MAX,TARIF12_LIBELLE,TARIF12_MIN,TARIF12_MAX,TARIF13_LIBELLE,TARIF13_MIN,TARIF13_MAX,TARIF14_LIBELLE,TARIF14_MIN,TARIF14_MAX,TARIF15_LIBELLE,TARIF15_MIN,TARIF15_MAX,TARIF16_LIBELLE,TARIF16_MIN,TARIF16_MAX,TARIF17_LIBELLE,TARIF17_MIN,TARIF17_MAX,TARIF18_LIBELLE,TARIF18_MIN,TARIF18_MAX,TARIF19_LIBELLE,TARIF19_MIN,TARIF19_MAX,TARIF20_LIBELLE,TARIF20_MIN,TARIF20_MAX
LCUCHA0080000068,"Le Manège (cinema, shows)",Activités sportives / culturelles / séjour itinérants,Arts du spectacle,Spectacle,,,,,,,Esplanade Jacques Sourdille,, ,8600,GIVET,FRANCE,audiotel : +33 (0)892 682 331 (0.34Euros/min),09 77 34 72 22 ,,manegegivet@orange.fr,,www.lemanege.fr,,50.13535,4.821135,392926689,,,- libellé non renseigné - (français),,"Salles de cinéma (Films en VF, VOST, 3D et diffusion sur grand écran de concert, Opéra, Ballet et manifestations sportives, etc) et espace de spectacles vivants (théâtre, chant, concert, marionnette, cirque etc.)","Salles de cinéma (Films en VF, VOST, 3D et diffusion sur grand écran de concert, Opéra, Ballet et manifestations sportives, etc) et espace de spectacles vivants (théâtre, chant, concert, marionnette, cirque etc.)",,,"Cinema and auditorium : concerts, theatre, muppets...","Movie theatre (Films in French version or in original version with subtitles  3D films - widescreen broadcast : Concert-opera-ballet and sports events) but also a place for live shows such as theatre, song, concert, puppets, circus)",,,,,,,,,,,,,http://cnstlltn.com/master/bbe272d5-92c5-4d5f-bcba-a6f750b4b966/dsc04976a.jpg,http://cnstlltn.com/master/cb5ea107-cea7-4c86-83a0-ab2286110438/givet001.jpg,http://cnstlltn.com/master/5beda210-5d42-4353-a02f-f5043500a9e1/bg45796a.jpg,,,,,,Accès handicapés,Handicap moteur,,,,2015-11-09,2016-12-31,,,,,,,,,Autres,,MENAGE,Françoise,,,03 24 40 14 40,,,,,,,,,,,,,,anglais,,,,,Bons CAF,Chèques,Chèques bancaires et postaux,Chèques Vacances,Espèces,Eurocard - Mastercard,Visa,Carte bancaire,Cartes de paiement,,Parking autocar,Salle d'animation,Salle de projection,Salle des fêtes-spectacle,,,,,,,,,,,,,,,,,Club Adolescents,Club Enfants,Cyber espace / bornes accès Internet,Informations touristiques,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,370,10,,,,Cinéma (tous les jeudis),5.00,5.00,Cinéma (3D),5.00,8.80,Cinéma (abonnement 5 places - valable 1 an),37.00,37.00,Cinéma,4.00,7.80,Spectacles,6.00,30.00,Cinéma (abonnement 10 places - valable 1 an),62.00,62.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCUCHA0080000208,LE MOULIN A COULEURS - POIX Emmanuel,Activités sportives / culturelles / séjour itinérants,Arts et Artisanat,Multiactivités,,,,,,,"4, Hameau Bonne Fontaine",,,8130,ECORDAL,FRANCE,03 24 71 22 75,,03 24 71 25 54,moulincouleurs@wanadoo.fr,,http://www.moulincouleurs.fr,,49.53767,4.576047,,,,Moulin à Couleurs,Dernier Moulin à Couleurs de France,Fabrique de terres colorantes,"M. POIX vous propose 8 dates pour aller visiter ce magnifique site. Dernier Moulin à Couleurs en France à fabriquer des pigments naturels, le Moulin à Couleurs vous livrera ses secrets de fabrication grâce à la visite guidée du maître des lieux, Emmanuel Poix. Chaque visite à 14h00  Durée : 1h/1h30 Visite GRATUITE uniquement sur réservation auprès de l'Office de Tourisme des Crêtes Préardennaises au 03.24.35.02.69",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/3d62f41d-3f8b-47d8-a66f-7deb68fd886b/logo+moulin+ecordal.jpg,http://cnstlltn.com/master/6329ccee-13cf-4300-a7f0-25f84c215439/1-moulin+a+couleur.jpg,http://cnstlltn.com/master/1c405a3c-11d7-4252-a53e-6b889a379ab4/moulin+a+couleurs+1.jpg,,,,,,Accès handicapés,,,,,,,,,,,,,,,Autres,,POIX,Emmanuel,,moulincouleurs@wanadoo.fr,03.24.71.22.75,03.24.71.25.54,,,,,,,,,,,,,français,,,,,Chèques,Chèques bancaires et postaux,Eurocard - Mastercard,Carte bancaire,,,,,,,Boutiques,Parking,Parking privé,,,,,,,,,,,,,,,,,,Boutique,,,,,,,,,,,,,,,,,,,,Animation groupe,Atelier pour adultes,Visite,,,,,,,,Y,35,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCUCHA0080000015,Les Ours des Crêtes,Activités sportives / culturelles / séjour itinérants,Arts et Artisanat,,,,,,,,"2, rue de Bettemay",,,8430,CHAGNY,FRANCE,+33 (0)3 24 32 48 09,,,,,http://www.lesoursdescretes.com,,49.57666,4.703693,,,,Les Ours des Crêtes,Ours de collection en peluche,"Les Ours des Crêtes attendent avec impatience votre visite. N'hésitez pas à venir les voir dans leur berceau d'origine, à Chagny dans les Ardennes","C'est en mai 2005 que l'atelier  Les Ours des Crêtes  a vu le jour dans la petite commune de Chagny, village des Crêtes Préardennaises.Depuis cette date et après de nombreuses heures de travail, des ours en peluche sortent de leur tanière, baptisés, attendant une adoption.Les créations de Valérie Gobez ne sont pas exclusivement destinées aux arctophiles (collectionneurs) : elles sauront aussi apporter bonheur et tendresse à tous ceux qui ont gardé leur âme d'enfant et la passion pour ces  nounours , aujourd'hui ours de collection et compagnons hors du commun.",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/c2fc3ef6-f673-4bb5-a42f-63188972d380/c2fc3ef6-f673-4bb5-a42f-63188972d380_134.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCUCHA0080000295,LES OURS DES CRÊTES - Valérie GOBEZ,Activités sportives / culturelles / séjour itinérants,Arts et Artisanat,,,,,,,,"2, Rue de Bettemay",,,8430,CHAGNY,FRANCE,03 24 32 48 09,,,http://www.lesoursdescretes.com/contact?PHPSESSID=9l7vvqo31n416oul68nqq07lr4,,http://www.lesoursdescretes.com/,,49.57479,4.713088,,,,Valérie GOBEZ,Créatrice d'ours en peluche,Ğ L'artisanat est pour moi le plus beau métier du monde ğ,"C'est en mai 2005 que l'atelier  Les Ours des Crêtes  a vu le jour dans la petite commune de Chagny, village des crêtes pré-ardennaises. Depuis cette date et après de nombreuses heures de travail, des ours en peluche sortent de leur tanière, baptisés tour à tour et attendant une adoption. Secrétaire médicale depuis de nombreuses années, Valérie a décidé en juillet 2010 de se consacrer entièrement à la création d'ours en peluche - ours de collection, espérant ainsi faire de sa passion et de son talent un véritable métier. Les Ours de Crêtes ne sont pas exclusivement destinés aux arctophiles (collectionneurs) : ils sauront aussi apporter bonheuret tendresse à tous ceux qui ont gardé leur âme d'enfant et la passion pour ces nounours , aujourd'hui ours de collection et compagnons hors du commun Consulter le site",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/b5a3e57f-3838-45eb-9b4b-63d3083a4813/ours+des+cretes.png,,,,,,,Animaux acceptés,,,,,,,,,,,,,,,,Autres,,GOBEZ,Valérie,,,03 24 32 48 09,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atelier pédagogique,Visite,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCUCHA0080000050,Maison de la Nature ,Activités sportives / culturelles / séjour itinérants,Social et Scolaire,Multiactivités,,,,,,,5 rue de la héronnière,,,8240,BOULT AUX BOIS,FRANCE,+33 (0)3 24 30 24 98,,,maisonnatureboult@gmail.com,,http://www.maison-nature-boult.eu,,49.43053,4.838791,,,,Maison de la Nature de Boult-aux-Bois,L'Education à l'Environnement et au Développement Durable,* Animations scolaires et groupes* Formations* Études et aménagements* Ecotourisme,"La Maison de la Nature vous propose des sorties nature thématiques (selon un calendrier ou sur RDV pour les groupes), un point d'accueil permanent présentant ses différentes activités, un espace de découverte autonome de la mare et un circuit nature et GPS. Pour les scolaires, périscolaires, adultes et familles.La Maison de la Nature est aussi un Relais d'informations Touristiques en saison d'Avril à Septembre.  Adhérent au réseau départemental  Ardennes, Nature et Aventures , accueil et prestations de qualité. ",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/f7309954-967f-4993-bdcc-d4b9aaf72f81/f7309954-967f-4993-bdcc-d4b9aaf72f81_134.jpg,http://cnstlltn.com/master/28017595-fb23-4a28-a408-b54d532aadb1/logo+ardennes+nature%26aventures-police-modifiee.png,http://cnstlltn.com/master/3ac14510-5ad8-4772-877b-360d95d05590/logo+ardennes+nature%26aventures-police-modifiee.png,,,,,,Accès handicapés,,,,,,,,,,,,,,,Association,,Maison de la Nature de Boult-aux-Bois ,,,maisonnatureboult@gmail.com,+33 (0)3 24 30 24 98,,,,,,,,,,,,,,français,,,,,Chèques,Chèques bancaires et postaux,Espèces,,,,,,,,Salle d'animation,Sentiers balisés,,,,,,,,,,,,,,,,,,,Informations touristiques,,,,,,,,,,,,,,,,,,,,Atelier pédagogique,Visite,,,,,,,,,Y,,,,,,Livret découverte du sentier du Gros Chêne,0.00,2.00,Adulte,0.00,5.00,Individuel,3.00,10.00,Enfant,0.00,3.00,Famille,0.00,12.00,Groupe,135.00,300.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCUCHA0080000127,Maryse Maillard-Félix,Activités sportives / culturelles / séjour itinérants,Arts et Artisanat,,,,,,,,1 chemin des Bruyères,,Tivoli,8130,LA SABOTTERIE,FRANCE,03 24 71 07 55,,,maryse@entransparence.com,,http://www.maryse-maillard-felix.com,http://www.entransparence.com,49.54849,4.671421,,,,EN TRANSPARENCE - MAILLARD-FÉLIX Maryse,"Vitrail, Peinture sur verre & Fusing",Artiste plasticien verrier,"Forte d'une expérience en maquillage professionnelle, Maryse Maillard Félix découvre en 2001 l'art et la technique du verre, d'abord par le biais du vitrail puis par celui du fusing, une technique qui permet une création artistique sans limite. Une seconde passion prend naissance, qu'elle fait partager au plus grand nombre au travers de ces stages. * Possibilités de faire différents stages sont proposés : 1/ Stage Initiation VITRAIL Prix du stage : 490  Matériel etfournitures inclus (35h00) 2/ Stage Initiation TECHNIQUE TIFFANY Prix du stage : 490  Matériel etfournitures inclus (35h00) 3/ Initiation PEINTURE SUR VERRE Prix du stage : 490  Matériel etfournitures inclus. 35 heures. 4/ Stage Fusing / Thermoformage Prix du stage : 590  Matériel etfournitures inclus. 35 heures. 5/ Stage CRÉATION PERSONNELLE Prix sur devis  Matériel et fournituresinclus La durée dépend du projet. Soit 5 jours d'affilés. Soit d'autres possibilités en fonction de la disponibilité du stagiaire. - NOTES  :Les dates et horaires sont définies par le formateur en accord avec lestagiaire.  Un acompte de 30% sera demandé à l'engagement.  L'hébergement et les repas sont à la charge du stagiaire qui peut apporter son pique-nique et déjeuner sur place. Consulter le site   TOUTE L'ANNÉE SUR RDV (possibilité le week-end)",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/ac6bda69-ef43-44aa-b42b-f03aac249925/ac6bda69-ef43-44aa-b42b-f03aac249925_134.jpg,http://cnstlltn.com/master/ad3908b3-fe6c-4650-a1da-f3fd7f81a546/ad3908b3-fe6c-4650-a1da-f3fd7f81a546_134.jpg,http://cnstlltn.com/master/9af054bb-6875-4818-af14-881e2cddb1ac/9af054bb-6875-4818-af14-881e2cddb1ac_134.jpg,,,,,,Accès handicapés,,,,,,,,,,,,,,,Propriétaire,,MAILLARD-FÉLIX,Maryse,,maryse@entransparence.com,03 24 71 07 55,,,,,,,,,,,,,,français,,,,,Chèques bancaires et postaux,Espèces,Carte bancaire,,,,,,,,Parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atelier pour adultes,Visite,,,,,,,,,Y,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCUCHA0080000276,MCL Ma bohême : Sculpture argile,Activités sportives / culturelles / séjour itinérants,Arts et Artisanat,Stage d'initiation,,,,,,,21 rue d'Aubilly,MCL Ma Bohême,,8000,CHARLEVILLE MEZIERES,FRANCE,03 24 33 31 85,,,,,,,49.77414,4.724782,,,,MCL Ma Bohême : Sculpture Argile,,le samedi de 9h30 à 11h30le lundi de 18h00 à 20h00,"Plus de 70 activités différentes dans cette maison de la culture et des loisirs très dynamique qui emménage dès le 1er septembre dans ses nouveaux locaux rue d'Aubilly. Des activités pour tous, à tout âge et dans tous les domaines.Cette activité autour de la sculpture et du travail de l'argile est une nouveauté, tant pour enfants que pour adultes.",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/fafcbeef-6818-4716-ae4a-292e3d8e4b71/sculpture.jpg,,,,,,,,Accès handicapés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,Ascenseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atelier pour adultes,Atelier pour enfants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCUCHA0080000093,Médiathèque Voyelles,Activités sportives / culturelles / séjour itinérants,,,,,,,,,2 Place Jacques Félix,, ,8000,CHARLEVILLE MEZIERES,FRANCE,03 24 26 94 40,,,,,http://www.mediatheque-voyelles.fr,,49.77454,4.72365,,,,MEDIATHEQUE VOYELLES,,,"La médiathèque Voyelles, qui reste la bibliothèque centrale de Charleville-Mézières, conserve des collections très anciennes (du Moyen-Age au 19e siècle) et des fonds spécialisés, notamment sur Rimbaud et les Ardennes. Elle propose des collections imprimées et audiovisuelles dans tous les domaines et pour tous les publics. Elle dispose d'une salle multimédia",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/95ce1ad4-3254-483e-9361-a3ad2d4f2997/95ce1ad4-3254-483e-9361-a3ad2d4f2997_134.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCUCHA0080000294,MON JARDIN - Sam en HANS,Activités sportives / culturelles / séjour itinérants,Arts et Artisanat,,,,,,,,"8, Rue de Draize",,,8430,OMONT,FRANCE,03 24 53 40 56,,,sam.peeters@live.nl,,http://www.wilmypeeters.nl,,49.59853,4.730995,,,,MON JARDIN - Sam en Hans,Artiste ,,"Après avoir étudié à l'école des beaux arts en Hollande, il a commencé à travailler comme artiste professionnelle à 20 ans. D'abord dans la tapisserie, il a relaté les histoires de sa vie. Après 30 ans, ses histoires étaient toutes racontées. Par accident, il a rencontré le vitrail et il devient enthousiaste. Son  ami de mariage et lui ont travaillé dans son atelier pendant 20 ans. Pendant cette période, ila travaillé seul pour des clients et pas pour lui-même. On peut visiter le site internet : ICI Ils ont décidé de vivre à Omont pour vivre une autre vie : ne plus travailler pour les clients mais créer pour lui-même, jouer dans son  Jardin d'enfants  à Omont. C'est un verger de l'autre côté de la montagne. Après l'avoir défriché, une explosion a envahi son esprit : il fallait commencer à créer pour  MON JARDIN . Il est inspiré parle fer, les outils de bricolage et d'autres objets que je trouve sur les brocantes ardennaises. Grâce à ces objets, il raconte ses histoires d'aujourd'hui, ses passions, ses fascinations, ses mémoires et surtout ses amours, ce sont des instantanés par le choix du matériel et du thème. Les objets sont mortels, il est très touché par la fragilité d'une pièce d'art, c'est pourquoi il veut montrer les objets de  MON JARTDIN  qui ne seront peut-être plus la demain. Il veut offrir une expérience aux personnes qui visiteront  SON JARDIN .   A partir de la MI-JUIN,  MON JARDIN  sera ouvert pour toute l'année Ouvert toute l'année sur RDV",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/53839b53-62db-4b1e-90b7-21debf6d6863/jardin+d%27omont+01.jpg,http://cnstlltn.com/master/3bc9487e-877f-4d41-982b-9a12c04a533f/jardin+d%27omont+03+%5b1024x768%5d+(2).jpg,http://cnstlltn.com/master/7b61ac63-6584-43bf-8624-eac07789679a/jardin+d%27omont+03.jpg,,,,,Animaux acceptés,Accès handicapés,,,,,,,,,,,,,,,Propriétaire,,PEETERS,Sam,,,,,,,,,,,,,,,,,français,,,,,Chèques,Chèques bancaires et postaux,Espèces,,,,,,,,Jardin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Visite,,,,,,,,,,Y,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCUCHA0080000239,Monique LUBIATO - Peinture décorative,Activités sportives / culturelles / séjour itinérants,Arts et Artisanat,,,,,,,,22 rue de Vouziers,,,8310,HAUVINE,FRANCE,06 88 75 37 89 ,,,lubiato@wanadoo.fr,,,,49.31064,4.406687,,,,Monique LUBIATO - Peinture décorative,,,"Visite de l'atelier. Peinture qui redonne vie aux objets (en bois, en verre, plastique ou en métal) et qui s'articule autour de l'utile et du décoratif. Personnalisation possible sur commande. Portes Ouvertes se référer à l'Agend'Argonne. Visite gratuiteOuverture sur RDV, tout l'année.",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/4d2ed278-b96c-411c-81d8-982dac3ae4aa/atelier+mme+lubiato+%c2%a9+otaa+-+micka%c3%abl+jeanty++(1).jpg,http://cnstlltn.com/master/4a6b0d05-ab34-4f5c-8e3d-2a2a6ed35fb1/meuble+%c2%a9+lubiato.bmp,http://cnstlltn.com/master/3a73a27e-d6b7-41c0-bb59-a83417001614/atelier+mme+lubiato+%c2%a9+otaa+-+micka%c3%abl+jeanty++(7).jpg,,,,,,,,,,,,,,,,,,,,,Réservation Directe,,LUBIATO,Monique,,lubiato@wanadoo.fr,06 88 75 37 89 ,,,,,,,,,,,,,,français,,,,,Chèques bancaires et postaux,Espèces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boutique,,,,,,,,,,,,,,,,,,,,Atelier pour adultes,Atelier pour enfants,Visite,,,,,,,,Y,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCUCHA0080000101,Musée de la Vache,Activités sportives / culturelles / séjour itinérants,Loisirs récréatifs,,,,,,,,16 rue du Faubourg,,,8240,BRIEULLES SUR BAR,FRANCE,03 24 30 61 41,,,dedisse.chantal@orange.fr,,,,49.4766,4.853425,,,,Musée de la Vache,,,"Les vaches n'ont plus de secret pour Mme Turquin qui collectionne tout ce qui se rapporte à ces bovidés. A Brieulles-sur-Bar, environ 1000 vaches sont présentées dans différents univers : dans la salle de l'école, dans le salon de coiffure ou encore dans la cuisine ou la salle de bain.Ouvert les samedis de 14h à 18h ou sur RDV.",,,,,,,,,,,,,,,,,http://cnstlltn.com/master/58c02a2e-de7a-4a03-8375-9419178c8c47/mus%c3%a9e+vache.jpg,http://cnstlltn.com/master/d9069f89-e73d-4707-a4f6-bca3278ac9ab/mus%c3%a9e+de+la+vache.bmp,,,,,,,,,,,,,,,,,,,,,,Propriétaire,,TURQUIN,Yolande,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCUCHA0080000214,Musée du modèle réduit,Activités sportives / culturelles / séjour itinérants,,,,,,,,,"62, rue des 3 Fourchettes",,,8600,GIVET,FRANCE,,,,trainminiaturegivetois@gmail.com,,,,50.14864,4.819007,,,,Musée du modéle réduit - Givet-Ardenne-France,Train miniature givetois,"Crée en 2002, le Train Miniature Givetois à pour but de recréer par le modélisme ferroviaire une maquette imaginaire de trains miniatures directement inspirée par la pointe des Ardennes. Une découverte du réseau ferroviaire et des reproductions de trains miniatures saisissantes de réalisme.","Musée ouvert d'Avril à Septembre.En avril, mai, juin et septembre, le musée est ouvert uniquement le week-end de 14h à 18hEn juillet et août, il est ouvert tous les jours de 14h à 19hPrix d'entrée: 2 Gratuit pour les enfants de moins de 10 ans accompagnés.Visite possible pour les groupes.BON A SAVOIR :Le musée peut accueillir un maximum de 8 personnes par visite.Il est donc vivement recommandé de contacter le musée 48h avant votre visite, soit par email: trainminiaturegivetois@gmail.com soit par téléphone au 06 82 82 57 65Informations complémentaires sur: Normal 0 21 false false false FR X-NONE X-NONE MicrosoftInternetExplorer4 Site Web /* Style Definitions */ table.MsoNormalTable",{mso-style-name: Tableau Normal ;,mso-tstyle-rowband-size:0;,mso-tstyle-colband-size:0;,mso-style-noshow:yes;,mso-style-priority:99;,mso-style-qformat:yes;,mso-style-parent:  ;,mso-padding-alt:0cm 5.4pt 0cm 5.4pt;,mso-para-margin:0cm;,mso-para-margin-bottom:.0001pt;,mso-pagination:widow-orphan;,font-size:11.0pt;,"font-family: Calibri , sans-serif ;",mso-ascii-font-family:Calibri;,mso-ascii-theme-font:minor-latin;,mso-fareast-font-family: Times New Roman ;,mso-fareast-theme-font:minor-fareast;,mso-hansi-font-family:Calibri;,mso-hansi-theme-font:minor-latin;,mso-bidi-font-family: Times New Roman ;,mso-bidi-theme-font:minor-bidi;},Museum of the reduced model - Givet-Ardenne-France,Miniature Train givetois,Discovery of the rail network and miniature reproductions of trains striking realism.,"The museum is open from April to the end of September (All year long: booking is required)In April, May, June and September, the museum is open only on weekends from 2pm to 5pm In July and August, the museum is open every day from 1.30pm to 6pmAdmission: 2.50 Free for the children under 10 years. GOOD TO KNOW: The museum can welcome a maximum of 8 persons per visit. It is strongly recommended to contact the museum 24 hours prior to your visit, by email: trainminiaturegivetois@gmail.comor by phone at 06 82 82 57 65 Additional information: Website",,,,,,,,,,,,,http://cnstlltn.com/master/8f95966e-687b-4446-8fcb-7cc962d2e728/train+miniature.jpg,,,,,,,,Accès handicapés,,,,,,,,,,,,,,,Autres,,FREMAUX,Fabien,,,,,,,,,,,,,,,,,français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prix d'entrée,2.50,2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
