"ID","TITRE","TYPE","SSTYPE","CATEGORIE","STYLE","EVENEMENT","THEME1","THEME2","THEME3","RAISONSOCIALE","ADRESSE1","ADRESSE2","ADRESSE3","CODEPOSTAL","COMMUNE","PAYS","TEL1","TEL2","FAX","EMAIL1","EMAIL2","WEB1","WEB2","GPSX","GPSY","SIRET","APE","RCS","DESCRIPTIF_TITRE_FRANCAIS","DESCRIPTIF_SSTITRE_FRANCAIS","DESCRIPTIF_CHAPEAU_FRANCAIS","DESCRIPTIF_ARTICLE_FRANCAIS","DESCRIPTIF_TITRE_ANGLAIS","DESCRIPTIF_SSTITRE_ANGLAIS","DESCRIPTIF_CHAPEAU_ANGLAIS","DESCRIPTIF_ARTICLE_ANGLAIS","DESCRIPTIF_TITRE_ALLEMAND","DESCRIPTIF_SSTITRE_ALLEMAND","DESCRIPTIF_CHAPEAU_ALLEMAND","DESCRIPTIF_ARTICLE_ALLEMAND","DESCRIPTIF_TITRE_ESPAGNOL","DESCRIPTIF_SSTITRE_ESPAGNOL","DESCRIPTIF_CHAPEAU_ESPAGNOL","DESCRIPTIF_ARTICLE_ESPAGNOL","DESCRIPTIF_TITRE_ITALIEN","DESCRIPTIF_SSTITRE_ITALIEN","DESCRIPTIF_CHAPEAU_ITALIEN","DESCRIPTIF_ARTICLE_ITALIEN","PHOTO1","PHOTO2","PHOTO3","CLASSEMENT","LABEL1","LABEL2","LABEL3","ANIMAUX","HANDICAPE","TOURISME_HANDICAP1","TOURISME_HANDICAP2","TOURISME_HANDICAP3","TOURISME_HANDICAP4","DATEDU1","DATEAU1","DATEDU2","DATEAU2","DATEDU3","DATEAU3","DATEDU4","DATEAU4","DATEDU5","DATEAU5","CONTACT1TYPE","CONTACT1CIVI","CONTACT1NOM","CONTACT1PRENOM","CONTACT1FONCTION","CONTACT1EMAIL","CONTACT1TEL","CONTACT1FAX","CONTACT2TYPE","CONTACT2CIVI","CONTACT2NOM","CONTACT2PRENOM","CONTACT2FONCTION","CONTACT2EMAIL","CONTACT2TEL","CONTACT2FAX","CHAINE1","CHAINE2","CHAINE3","CHAINE4","LANGUE1","LANGUE2","LANGUE3","LANGUE4","LANGUE5","MODE_PAIEMENT1","MODE_PAIEMENT2","MODE_PAIEMENT3","MODE_PAIEMENT4","MODE_PAIEMENT5","MODE_PAIEMENT6","MODE_PAIEMENT7","MODE_PAIEMENT8","MODE_PAIEMENT9","MODE_PAIEMENT10","EQUIPEMENT1","EQUIPEMENT2","EQUIPEMENT3","EQUIPEMENT4","EQUIPEMENT5","EQUIPEMENT6","EQUIPEMENT7","EQUIPEMENT8","EQUIPEMENT9","EQUIPEMENT10","EQUIPEMENT11","EQUIPEMENT12","EQUIPEMENT13","EQUIPEMENT14","EQUIPEMENT15","EQUIPEMENT16","EQUIPEMENT17","EQUIPEMENT18","EQUIPEMENT19","EQUIPEMENT20","SERVICE1","SERVICE2","SERVICE3","SERVICE4","SERVICE5","SERVICE6","SERVICE7","SERVICE8","SERVICE9","SERVICE10","SERVICE11","SERVICE12","SERVICE13","SERVICE14","SERVICE15","SERVICE16","SERVICE17","SERVICE18","SERVICE19","SERVICE20","ACTIVITE1","ACTIVITE2","ACTIVITE3","ACTIVITE4","ACTIVITE5","CONFORT1","CONFORT2","CONFORT3","CONFORT4","CONFORT5","GROUPES_ACCEPTES","GROUPE_MAX","GROUPE_MIN","NBRE_SALLE_REUNION","NBRE_PERSONNES_SALLE","SUPERFICIE_SALLE","TARIF1_LIBELLE","TARIF1_MIN","TARIF1_MAX","TARIF2_LIBELLE","TARIF2_MIN","TARIF2_MAX","TARIF3_LIBELLE","TARIF3_MIN","TARIF3_MAX","TARIF4_LIBELLE","TARIF4_MIN","TARIF4_MAX","TARIF5_LIBELLE","TARIF5_MIN","TARIF5_MAX","TARIF6_LIBELLE","TARIF6_MIN","TARIF6_MAX","TARIF7_LIBELLE","TARIF7_MIN","TARIF7_MAX","TARIF8_LIBELLE","TARIF8_MIN","TARIF8_MAX","TARIF9_LIBELLE","TARIF9_MIN","TARIF9_MAX","TARIF10_LIBELLE","TARIF10_MIN","TARIF10_MAX","TARIF11_LIBELLE","TARIF11_MIN","TARIF11_MAX","TARIF12_LIBELLE","TARIF12_MIN","TARIF12_MAX","TARIF13_LIBELLE","TARIF13_MIN","TARIF13_MAX","TARIF14_LIBELLE","TARIF14_MIN","TARIF14_MAX","TARIF15_LIBELLE","TARIF15_MIN","TARIF15_MAX","TARIF16_LIBELLE","TARIF16_MIN","TARIF16_MAX","TARIF17_LIBELLE","TARIF17_MIN","TARIF17_MAX","TARIF18_LIBELLE","TARIF18_MIN","TARIF18_MAX","TARIF19_LIBELLE","TARIF19_MIN","TARIF19_MAX","TARIF20_LIBELLE","TARIF20_MIN","TARIF20_MAX"
"ITICHA0080000081","Hiking  Circuit du Mont Vireux ","Itinéraires touristiques","Pédestre",,"Circuit",,"Naturel",,,,,,,8320,"VIREUX MOLHAIN","FRANCE","03 24 42 92 42",,,,,,,"50.07862","4.708809",,,,"Randonnée Circuit du Mont Vireux- Vireux -Molhain -Ardenne-France",,"A découvrir : les ruines du camp romain (vestiges romains et médiévaux) et son panorama, le point de vue du Béchu.","- Le Camp Romain : dès le début de l'ère chrétienne, le mont Vireux accueillit un camp romain dont les ruines sont toujours visibles. Veillant sur la vallée et ses activités économiques, sa construction fut le commencement d'une longue histoire de châteaux et de forteresses. Le camp romain situé sur une hauteur défendue naturellement sur quatre côtés, verrouille le confluent du Viroin et de la Meuse. Ses occupants protégeaient et surveillaient la population mais aussi les activités économiques, comme le trafic des navires marchands et la métallurgie du fer. A Vireux, nous avons pu étudier en corrélation, un habitat fortifié, des nécropoles et des zones d'activités établies sur les rives de la Meuse. Quinze années de fouilles ont permis d'étudier le système défensif du Bas-Empire de la fortification du  Mont Vireux .Circuit accessible à tous.A noter : - Point de vue du camp romain : situé sur le mont Vireux, le camp romain offre une vision nouvelle du Viroquois.- Point de vue du Béchu : accessible par la montagne des Vignes, en direction du camp romain, il propose une large vue les deux Vireux et le village de Hierges.Circuit de 2 km, 2,5 kmDurée du parcours : 1 heure 30","Hiking - The mount Vireux- Vireux-Ardenne-France",,"To discover : the ruins of the Roman camp (Roman and medieval remains) and its panorama, the viewpoint  Béchu .","The Roman camp :At the beginning of the Christian era, the Roman camp was built on the Mont Vireux, and its ruins are still visible.It watched over the valley and its economic activities and its construction marked the beginning of a long history of castles and fortresses.The fortification, defended on the four sides, was surrounded with a thick boarding, which permitted to its occupants to protect themselves and watch over the economical activities as selling deal and iron metallurgy.Viewpoint of the Roman Camp :Situated on the Mont Vireux, the Roman Camp offered a new outlook over the Vireux regionViewpoint of Béchu :Accessible from the Montagne des Vignes, direction the Roman Camp, it has a wide view over the 2 Vireux and the village of Hierges.Circuit : 2 km, 2.5 kmDuration : 1 hour 30",,,,,,,,,,,,,"http://cnstlltn.com/master/677e957e-65ee-4d21-a60a-e8ee26195495/677e957e-65ee-4d21-a60a-e8ee26195495_134.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ITICHA0080000033","Randonnée Dames de Meuse","Itinéraires touristiques","Pédestre",,"Itinéraire",,"Naturel",,,,"Départ et arrivée Gare SNCF",,,8800,"LAIFOUR","FRANCE",,,,"randonnee@ardennes.com",,"http://www.ardennes.com/Portals/281/gps/circuit-des-dames-de-meuse-google.zip","http://www.ffrandonnee.fr/topos/topoGuidesCatalFiche.aspx?ref=D008&t=dep&v=08","49.91287","4.692303",,,,"Randonnée Dames de Meuse",,"Bon à savoir avant de partir ... :  Les Dames de Meuse  : célèbre légende ardennaise qui évoque le dramatique destin des trois filles du Comte de Rethel, qui pour être punies de leur adultère, furent pétrifiées à jamais ...","Pédestre, 14 km, niveau de difficulté = moyen, durée : 4h.Balisage : jaune-rouge + panneaux directionnelsC'est parti ... Au départ de la gare de Laifour, prendre la rue qui monte, traverser la D1 et aller tout droit sur 500 m. Poursuivre jusqu'à l'entrée en forêt. Suivre ce chemin qui grimpe et qui se poursuit en sous-bois parallèlement au bord des falaises sur 1,5 km avant d'arriver à une intersection, peu avant la clôture à gibier. Avant la clôture, s'engager à droite sur le sentier escarpé qui mène au point de vue des Dames de Meuse. Prendre la direction d'Anchamps. Franchir la clôture par les escaliers et prendre le chemin au sud (face à l'escalier) sur 1 km. Emprunter le 2ème chemin à droite.Suivre la piste forestière à droite sur 800 m.Quitter cette piste forestière pour s'engager à droite sur le chemin rectiligne du gazoduc (bornes jaunes et grands panneaux). Retrouver la clôture et la franchir.Poursuivre par le chemin qui descend vers Anchamps. Passer la ligne de chemin de fer, continuer sur 100 m puis tourner à gauche et traverser le pont sur la Meuse.Prendre la route à droite sur 50 m et rejoindre en contrebas la rive droite de la Meuse. Suivre à gauche le chemin de halage qui passe sous le chemin de fer et devant l'écluse. Longer le canal en contrebas des Dames de Meuse, passer sous le pont routier, puis atteindre le pont de chemin de fer.Franchir la Meuse via la passerelle piétonne et retrouver votre point de départ en gare de Laifour.Le tracé de ce circuit est donné à titre indicatif. Pour effectuer cette randonnée il est préférable de se munir du topoguide  Les Ardennes ... à pied  disponible en librairie ou sur http://www.ffrandonnee.fr/topos/topoGuidesCatalFiche.aspx?ref=D008&t=dep&v=08",,,,,,,,,,,,,,,,,"http://cnstlltn.com/master/1517dba4-313d-426b-80e9-b86235835bc2/1517dba4-313d-426b-80e9-b86235835bc2_134.jpg","http://cnstlltn.com/master/823a220c-affa-418f-baa7-41123e33c12a/823a220c-affa-418f-baa7-41123e33c12a_134.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ITICHA0080000019","Hiking :  du Mont d'Haurs ","Itinéraires touristiques","Pédestre",,"Circuit",,"Naturel",,,,,," ",8600,"GIVET","FRANCE","03 24 42 92 42",,,,,,,"50.13592","4.825061",,,,"circuit du Mont d'Haurs-Givet-Ardenne-France",,"Au pied de la Tour Grégoire et sur les hauteurs du Mont d'Haurs... une vue imprenable sur la Ville de Givet et le fort de Charlemont vous attend.","Vous aimerez : La Tour Grégoire : Cet édifice aurait été érigé au XIe siècle et se situe sur le rebord de l'abrupt du mont d'Haurs. Elle offre l'un des plus beaux points de vue sur Givet et Fromelennes, mais aussi sur quelques villages belges alentours et une vue imprenable sur le fort de Charlemont. La Tour Victoire : Ancienne tour de péage en briques et pierre bleue datant des XIVe et XVe siècles. L'ancien manège militaire : Situé place Jacques Sourdille, ce bâtiment a été construit en pierre bleue de Givet avec une toiture d'ardoises de Fumay. Il accueille actuellement l'Espace de spectacles et le cinéma de la ville de Givet. La Forge Toussaint : Située à l'entrée de Givet, elle fut d'abord l'ancien corps de garde (XVIIe siècle) puis fut transformée en forge. L'Eglise Saint-Hilaire : Située sur la place Carnot, au coeur de la ville, cette église de style classique, en pierre bleue du pays, date du XVIIe siècle. A noter : Circuit de 4 kmDurée du parcours : 1h20","Hiking The  Mont d'Haurs  - Givet-Ardenne-France",,"At the foot of the Gregory tower and on the heights of the  Mont d'Haurs ... a fantastic view over the town of Givet and the fort of Charlemont is waiting for you.","You will like :The Gregoire towe r :Dating from the 11th century, this tower is situated on the right bank, on the hill named  Le Mont d'Haurs .viewpoint over Givet and the Charlemont fortress, Fromelennes and some belgian villages.The Victory towe r :The lowest part made of blue stone dates from the 14th century and the highest part made of brick dates from the 15th century. In the past, this tower was a toll tower notably for the boats, then a prison.The  MANEGE  :Situated Jacques Sourdille square : Built in 1826 (19th century), this riding school has been built particularly for the army, for the training of the riders and horses.Nowadays, and since 1994,  the Manège  is a cultural centre : Cinema, concerts...The Toussaint forge :Guardroom dating from the 17th century, then renovated as a forge.The Saint-Hilaire church :Situated in the heart of the historical town centre, this edifice, made of blue stone, dates from the 17th century.Note :Circuit : 4 kmDuration : 1h20",,,,,,,,,,,,,"http://cnstlltn.com/master/b950bcc7-93ae-46ec-abee-a64f90e1fa70/b950bcc7-93ae-46ec-abee-a64f90e1fa70_134.jpg","http://cnstlltn.com/master/168fe157-994d-4ddc-b4e9-fd20e0d1d47d/168fe157-994d-4ddc-b4e9-fd20e0d1d47d_134.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ITICHA0080000078","Hiking: Elfe  La boucle de la frontière ","Itinéraires touristiques","Pédestre",,"Circuit",,"Naturel",,,,,,,8170,"HARGNIES","FRANCE","03 24 42 92 42",,,,,,,"50.01909","4.790684",,,,"Randonnée Elfe La boucle de la frontière-Hargnies-Ardenne-France",,"Découvrez, dans la forêt profonde de l'Ardenne Hargnies et ses clairières. Passez en Belgique dans ce secteur connu jadis comme lieu de contrebande du tabac et du café puis longez la Hulle.","Cette boucle du vaste réseau ELFE dispose de panneaux didactiques pour petits et grands. Un jeu s'adressant essentiellement aux enfants de 8 à 14 ans. (mais les parents sont également vivement invités à participer... )ARDWEN, a perdu sa flèche magique en jouant... il faut l'aider à la retrouver !Pour cela 9 elfes vont poser aux enfants des questions sur une série au choix : La NATURE ou l'HISTOIRE et le PATRIMOINELes elfes posent des questions (panneaux positionnés tout au long du circuit du 01/02 au 1/10) à choix multiples.Chaque réponse devra être décodée dans notre alphabet afin de reconstituer un ensemble de mots qui indiqueront où est cachée la flèche.Il faudra alors trouver cet endroit et là... le participant aura peut-être la chance de recevoir un petit cadeau en remerciement...Alors n'attendez pas ! et bonne chance dans votre recherche !A noter : Circuit au départ d' Hargnies.Distance : 8 kmDurée du parcours : 2 heures 30Dénivelé : 125 mètres","Elfe hiking - The loop of the border - Hargnies-Ardenne-France",,"Discover in the deep Ğ ardennaise ğ forest, the village of Hargnies and its clearings.Discover also the close Belgium and more particularly a place well known, in the past, for the smuggling of tobacco and coffee. And finally, go along the stream La Hulle.","The European Forest Leisure Activities (ELFE) presents several educational panels for adults and children. A game specially for the children between 8 and 14 years old. (Of course the parents can help them)ARDWEN lost his magic arrow the children have to help him to find it again!9 elves ask questions to the children: (panels all along the circuit from 01/02 till 01/10) - 1 choice among 3 themes: NATURE, HISTOIRY or HERITAGE.The answers will have to be translated in our alphabet, in order to find a sentence which will indicate where is the arrow of ARDWEN.The children will have to find this place and with a bit of luck, will receive a small giftSo do not wait anymore! And good luck in your search!Note :Starting point: HargniesDistance: 8kmDuration: 2 hours 30Difference in level: 125 metres",,,,,,,,,,,,,"http://cnstlltn.com/master/e116fccd-4129-4795-8fc1-d3220fd90685/e116fccd-4129-4795-8fc1-d3220fd90685_134.jpg","http://cnstlltn.com/master/c7f18e17-1ee9-4253-b8c8-3c9e553b47b1/c7f18e17-1ee9-4253-b8c8-3c9e553b47b1_134.jpg",,,,,,,,,,,,,,,,,,,,,,"Gestionnaire",,"LARNAUDIE","Xavier",,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ITICHA0080000063","Hiking:  La boucle du Risdoux ","Itinéraires touristiques","Pédestre",,"Circuit",,"Naturel",,,,,," ",8170,"HARGNIES","FRANCE","03 24 42 92 42",,,,,"www.reseau-elfe.com",,"50.01909","4.790684",,,,"Randonnée réseau Elfe Boucle du Risdoux-Vireux-Wallerand-Ardennes-France",,"Ce réseau transfrontalier de randonnées totalise 80 km de sentiers balisés ayant pour thèmes : la découverte de la nature, le maquis de la Croix-Scaille de 1944 ou l'exploitation de l'ardoise.","Les Ardennes belges et françaises donnent naissance à ELFE, un réseau transfrontalier et ludique de randonnées. Le massif forestier de la Croix-Scaille s'étale sur 9 000 ha. Le réseau ELFE couvre les territoires des communes de Gedinne (Belgique) , Hargnies, Haybes, Fépin et Vireux-Wallerand (France). Vous aimerez : GEDINNE : Commune située au coeur de la forêt ardennaise. Plus de 400 km de randonnées balisées pour le plaisir de tous.HARGNIES : Autour de sa jolie place, Hargnies, au coeur de la forêt ardennaise, garde le secret des nombreux charcutiers qui font sa renommée. Venez flâner dans ce petit village fleuri, vous y découvrirez notamment son histoire, son architecture et l'évocation de ses métiers d'antan. HAYBES : Également appelée Haybes la Jolie, ce village bénéficie d'une architecture unique avec ses magnifiques toits roses. A noter : Circuit de 13,5 kmDurée du parcours : 4 heures 30Dénivelé : 261 mètres","Elfe hiking - The loop of Risdoux - Vireux-Wallerand-Ardenne-France",,"This first Franco-Belgian network of walks proposes several themed circuits : The fauna and the flora of our forests, the massif of the Croix Scaille of 1944 or the slate-quarrying activity.","The country of the Elves  European Forest Leisure Activities  : 80 kmYou will discover the forest massif of  La Croix Scaille  (9000 ha). The network ELFE covers the territory of the following towns : Gedinne (Belgium ), Hargnies, Haybes, Fépin and Vireux-Wallerand (France). You will like : GEDINNE : Small town in the heart of the  Ardennaise  forest. More than 400 km of waymarked paths for the pleasure of everyone.HARGNIES : Around the  Place de Launet , Hargnies, in the heart of the  Ardennaise  forest keeps the secret of the numerous pork butchers who made the renown of the village. Discover this small flowery village, its history, its architecture and the evocation of the works of yesteryear.HAYBES : Also named  Haybes la Jolie , this village has an unique architecture with its magnificent pink roofs. NOTE : Circuit : 13.5 KmDuration : 4h30Difference in level : 264 metres A folder and a game (from 01/02 till 01/10) are available in the tourist offices of the Val d'Ardenne region.www.reseau-elfe.com",,,,,,,,,,,,,"http://cnstlltn.com/master/9bb2bd1c-4518-4e7d-928e-c2b4c247d9ab/9bb2bd1c-4518-4e7d-928e-c2b4c247d9ab_134.jpg",,,,,,,,,,,,,,,,,,,,,,,"Organisateur",,"RESEAU ELFE (ESPACE DE LOISIRS FORESTIER EUROPÉEN)",,,,,,"Renseignement/Informat°",,"COMMUNAUTE DE COMMUNES","Marie",,"tourisme@ardennerivesdemeuse.com","+33 (0)3 24 40 59 14","+33 (0)3 24 40 43 38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ITICHA0080000011","Hiking : Elfe  Les bois de la Houssière ","Itinéraires touristiques","Pédestre",,"Circuit",,"Naturel",,,,,,,8170,"HAYBES","FRANCE","03 24 42 92 42",,,,,,,"50.01014","4.70569",,,,"Randonnée Elfe Les bois de la Houssière-Hargnies-Ardennes-France",,"Ce réseau transfrontalier de randonnées totalise 80 km de sentiers balisés ayant pour thèmes : la découverte de la nature, le maquis de la Croix-Scaille de 1944 ou l'exploitation de l'ardoise.","A noter : Circuit au départ de HAYBESDistance : 12.7 kmDénivelé : 250 mètres","Hiking Elfe  Les bois de la Houssière  - Hargnies-Ardenne-France",,"This first Franco-Belgian network of walks proposes 80 km of several themed circuits : The fauna and the flora of our forests, the massif of the Croix Scaille of 1944 or the slate-quarrying activity.","Note :Starting point : HAYBESDistance : 12.7 kmDifference in level : 250 metres",,,,,,,,,,,,,"http://cnstlltn.com/master/c9fc6706-3c1d-413c-b878-577762933050/c9fc6706-3c1d-413c-b878-577762933050_134.jpg",,,,,,,,,,,,,,,,,,,,,,,"Gestionnaire",,"LARNAUDIE ","Xavier",,,"+33 (0)3 24 40 81 47",,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ITICHA0080000044","Hiking: Elfe  Les bois d'Hargnies ","Itinéraires touristiques","Pédestre",,"Circuit",,"Naturel",,,,,,,8170,"HARGNIES","FRANCE","03 24 42 92 42",,,,,,,"50.01909","4.790684",,,,"Randonnée Elfe Les bois d'Hargnies- Hargnies -Ardennes-France",,"Ce réseau transfrontalier de randonnées totalise 80 km de sentiers balisés ayant pour thèmes : la découverte de la nature, le maquis de la Croix-Scaille de 1944 ou l'exploitation de l'ardoise.","A noter : Circuit au départ d'HargniesDistance : 9.8 KmDénivelé : 213 mètres","Elfe hiking -  Les bois d'Hargnies  - Hargnies-Ardenne-France",,"The country of the Elves Ğ European Forest Leisure Activities ğ. 80 kmThis first Franco-Belgian network of walks proposes several themed circuits: The fauna and the flora of our forests, the massif of the Croix Scaille of 1944 or the slate-quarrying activity","Note :Starting point : Hargnies :Distance : 9.8 kmDifference in level : 213 metres",,,,,,,,,,,,,"http://cnstlltn.com/master/bce55005-2e94-45fc-b87f-b01d94b5f370/bce55005-2e94-45fc-b87f-b01d94b5f370_134.jpg",,,,,,,,,,,,,,,,,,,,,,,"Gestionnaire",,"LARNAUDIE","Xavier",,,"+33 (0)3 24 40 81 47",,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ITICHA0080000077","Hiking :  La Calcéenne  n°26","Itinéraires touristiques","Pédestre",,"Circuit",,,,,,,,,8600,"CHOOZ","FRANCE","03 24 42 92 42",,,,,,,"50.10186","4.808",,,,"Randonnée La Calcéenne n°26-Chooz-Ardenne-France",,"Randonnée pédestre ou VTT, au départ de Chooz (Place de l'église).","Balisage sur le terrain : Flèche jaune sous laquelle se trouve le n° du circuit (26) sur fond vert Le fond de couleur, sur lequel se trouve le n° du circuit, indique le degré de difficulté du circuit : Vert : Très facile Bleu : Facile Rouge : Difficile Noir : Très difficileA noter Distance : 6 km Dénivelé : 40 mètres","HIKING :  LA CALCEENNE n° 26  - Chooz-Ardenne-France",,"HIKING or VTT: Starting point Chooz (place de l'église - church)","Note : Distance : 6 kmDifference in level : 40 metresThe circuit is identified by a yellow arrow and a number (26)It is defined by a colour according to its difficulty:Green : very easyBlue : easyRed : difficultBlack : very difficult",,,,,,,,,,,,,"http://cnstlltn.com/master/7842ea41-b34a-41c8-a3fa-7f0b1573278b/7842ea41-b34a-41c8-a3fa-7f0b1573278b_134.jpg","http://cnstlltn.com/master/71786268-142d-4c38-bae5-4d74334950f6/71786268-142d-4c38-bae5-4d74334950f6_134.gif",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ITICHA0080000086","Hiking :  La Famenne  n°28","Itinéraires touristiques","Pédestre",,"Circuit",,,,,,,,,8600,"GIVET","FRANCE","03 24 42 92 42",,,,,,,"50.13592","4.825061",,,,"Randonnée La Famenne n°28-Givet-Ardennes-France",,"Randonnée pédestre ou VTT au départ de Givet (Place de la République - Rive droite).","Balisage sur le terrain : Flèche jaune sous laquelle se trouve le n° du circuit (28) sur fond bleu Le fond de couleur, sur lequel se trouve le n° du circuit, indique le degré de difficulté du circuit : Vert : Très facile Bleu : Facile Rouge : Difficile Noir : Très difficileA noter: Distance : 9 km Dénivelé : 95 mètres","Hiking  La Famenne  n°28 - Givet-Ardenne-Frane",,"Hiking or VTT : Starting point Givet (place de la République - right bank)","Note :Distance : 9 kmDifference in level : 95 metresThe circuit is identified by a yellow arrow and a number (28).It is defined by a colour according to its difficulty:Green : very easyBlue : easyRed : difficultBlack : very difficult",,,,,,,,,,,,,"http://cnstlltn.com/master/4ceda26d-ecd1-4ffa-88f7-e31ce1ce273f/4ceda26d-ecd1-4ffa-88f7-e31ce1ce273f_134.jpg","http://cnstlltn.com/master/6ebd89f6-871a-4ce1-a415-4a30471a93d0/6ebd89f6-871a-4ce1-a415-4a30471a93d0_134.gif",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ITICHA0080000075","Hiking :  La Fontaine des Pèlerins  n°25","Itinéraires touristiques","Pédestre",,"Circuit",,,,,,,,,8600,"CHOOZ","FRANCE","03 24 42 92 42",,,,,,,"50.10186","4.808",,,,"Randonnée La Fontaine des Pèlerins n°25-Chooz-Ardenne-France",,"Randonnée pédestre ou VTT au départ de Chooz (Petit Chooz - Rive droite).","Balisage sur le terrain : Flèche jaune sous laquelle se trouve le n° du circuit (25) sur fond rougeLe fond de couleur, sur lequel se trouve le n° du circuit, indique le degré de difficulté du circuit :Vert : Très facileBleu : FacileRouge : DifficileNoir : Très difficileA noter : Distance : 27 kmDénivelé : 420 mètres","Hiking : La Fontaine des Pèlerins  n° 25 - Chooz-Ardenne-France",,"Hking or VTT : Starting point Chooz (Petit Chooz - Right bank)","Note :Distance : 27 kmDifference in level: 420 metresThe circuit is identified by a yellow arrow and a number (25)It is defined by a colour according to its difficulty:Green : very easyBlue : easyRed : difficultBlack : very difficult",,,,,,,,,,,,,"http://cnstlltn.com/master/952d3526-0dc4-4ab7-a4e8-21739e8ae15e/952d3526-0dc4-4ab7-a4e8-21739e8ae15e_134.jpg","http://cnstlltn.com/master/d02e2bc8-e1d9-4fad-809d-05b8dd1cfda5/d02e2bc8-e1d9-4fad-809d-05b8dd1cfda5_134.gif",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"français",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
